time,tavg,tmin,tmax,prcp
26-05-1990,32.1,26.9,40.6,0.0
27-05-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
28-05-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
29-05-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
30-05-1990,33.0,18.795858694354934,38.6,0.0
31-05-1990,35.4,28.7,41.1,0.0
01-06-1990,37.4,18.795858694354934,40.6,0.0
02-06-1990,35.7,18.795858694354934,43.1,0.0
03-06-1990,36.8,18.795858694354934,43.1,0.0
04-06-1990,35.0,27.6,43.5,0.0
05-06-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
06-06-1990,38.1,18.795858694354934,43.9,0.0
07-06-1990,37.2,18.795858694354934,43.4,0.0
08-06-1990,37.3,28.6,43.4,0.0
09-06-1990,35.6,18.795858694354934,43.1,0.0
10-06-1990,34.5,18.795858694354934,43.0,0.0
11-06-1990,35.3,18.795858694354934,41.3,0.0
12-06-1990,36.6,18.795858694354934,41.5,0.0
13-06-1990,31.4,18.795858694354934,41.5,0.0
14-06-1990,36.9,18.795858694354934,41.4,0.0
15-06-1990,32.4,18.795858694354934,37.2,0.0
16-06-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
17-06-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
18-06-1990,32.4,18.795858694354934,40.0,0.0
19-06-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
20-06-1990,29.4,18.795858694354934,37.2,3.0
21-06-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
22-06-1990,28.3,18.795858694354934,34.1,0.0
23-06-1990,29.6,18.795858694354934,33.4,0.0
24-06-1990,30.0,18.795858694354934,33.7,0.0
25-06-1990,32.6,18.795858694354934,37.6,0.0
26-06-1990,31.9,18.795858694354934,37.6,0.0
27-06-1990,29.5,18.795858694354934,36.5,1.0
28-06-1990,30.0,28.3,34.7,0.0
29-06-1990,30.4,18.795858694354934,35.3,0.5
30-06-1990,31.0,18.795858694354934,35.1,0.0
01-07-1990,30.4,18.795858694354934,36.2,0.0
02-07-1990,29.5,18.795858694354934,34.1,0.0
03-07-1990,30.3,18.795858694354934,32.493404893143804,0.0
04-07-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
05-07-1990,28.5,18.795858694354934,31.1,19.3
06-07-1990,29.7,18.795858694354934,32.493404893143804,0.0
07-07-1990,30.7,18.795858694354934,35.3,0.3
08-07-1990,28.3,25.9,35.3,6.4
09-07-1990,26.5,25.3,29.0,36.3
10-07-1990,28.0,18.795858694354934,31.2,11.7
11-07-1990,30.1,18.795858694354934,32.493404893143804,10.7
12-07-1990,29.9,27.1,34.8,0.0
13-07-1990,28.8,18.795858694354934,33.6,0.0
14-07-1990,27.9,18.795858694354934,32.493404893143804,0.0
15-07-1990,28.8,18.795858694354934,32.493404893143804,0.0
16-07-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
17-07-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
18-07-1990,29.9,18.795858694354934,34.8,0.0
19-07-1990,28.7,18.795858694354934,34.8,76.7
20-07-1990,28.2,18.795858694354934,32.9,0.0
21-07-1990,28.0,18.795858694354934,32.9,40.1
22-07-1990,26.6,18.795858694354934,32.6,8.9
23-07-1990,29.3,18.795858694354934,32.6,35.8
24-07-1990,29.1,18.795858694354934,33.1,18.8
